i,j,h,s,f_mw
55,56,134,2,-62.6693254142
55,56,134,3,-71.6603880033
55,56,135,1,-54.4422029564
55,56,135,2,-63.3634674169
55,56,135,3,-68.7712825394
55,56,136,1,-46.9659144379
55,56,136,2,-75.5815051512
55,56,136,3,-66.5548633360
55,56,137,1,-55.1082878425
55,56,137,2,-72.5675308887
55,56,137,3,-61.9584815521
55,56,138,1,-44.4556389006
55,56,138,2,-70.4269057557
55,56,138,3,-62.1745648096
55,56,139,1,-51.7846220411
55,56,139,2,-62.8045429889
55,56,139,3,-73.7084417169
55,56,140,1,-42.5018849225
55,56,140,2,-62.8497893012
55,56,140,3,-60.6789639215
55,56,141,1,-50.0420647259
55,56,141,2,-65.0706444595
55,56,141,3,-55.3065396513
55,56,142,1,-38.3725174528
55,56,142,2,-73.6983658980
55,56,142,3,-48.5232342261
55,56,143,1,-47.5193454641
55,56,143,2,-63.0448518938
55,56,143,3,-58.2037960431
55,56,144,1,-45.2471608100
55,56,144,2,-78.7589477963
55,56,144,3,-66.6929647665
55,56,145,1,-72.6078485127
55,56,145,2,-75.0952860560
55,56,145,3,-75.8675544386
55,56,146,1,-73.2010406713
55,56,146,2,-68.8633842879
55,56,146,3,-65.2686246189
55,56,147,1,-78.7853960602
55,56,147,2,-63.0493567150
55,56,147,3,-58.7721397717
55,56,148,1,-80.6560135980
55,56,148,2,-78.8865479566
55,56,148,3,-64.2762359840
55,56,149,1,-59.9496246550
55,56,149,2,-79.0018627010
55,56,149,3,-69.0336509625
55,56,150,1,-72.4780178727
55,56,150,2,-74.4018290763
55,56,150,3,-69.4828062365
55,56,151,1,-74.2450876582
55,56,151,2,-78.3886532042
55,56,151,3,-51.1285287668
55,56,152,1,-76.3285983843
55,56,152,2,-46.6833256205
55,56,152,3,-61.8604252896
55,56,153,1,-72.8992898177
55,56,153,2,-65.4999433562
55,56,153,3,-73.0195249808
55,56,154,1,-76.4548680116
55,56,154,2,-74.8505029541
55,56,154,3,-74.5437925348
55,56,155,1,-80.1410476690
55,56,155,2,-78.0495557500
55,56,155,3,-71.9485627008
55,56,156,1,-80.8346964015
55,56,156,2,-78.9232879354
55,56,156,3,-71.2992734509
55,56,157,1,-79.3546985738
55,56,157,2,-77.3549435619
55,56,157,3,-75.0275247730
55,56,158,1,-67.2730055482
55,56,158,2,-62.6376484252
55,56,158,3,-76.2375673766
55,56,159,1,-70.9296595591
55,56,159,2,-75.7467050919
55,56,159,3,-71.9410543238
55,56,160,1,-68.1149319007
55,56,160,2,-75.7316281489
55,56,160,3,-71.2008444075
55,56,161,1,-61.6662555749
55,56,161,2,-70.2415920664
55,56,161,3,-74.9765062983
55,56,162,1,-53.4864669392
55,56,162,2,-62.0284089731
55,56,162,3,-72.4847370813
55,56,163,1,-55.4920520375
55,56,163,2,-60.3224779559
55,56,163,3,-49.5844084123
55,56,164,1,-61.6082269055
55,56,164,2,-63.8221130553
55,56,164,3,-48.5175175683
55,56,165,1,-54.8513245854
55,56,165,2,-69.4024624321
55,56,165,3,-53.7705485159
55,56,166,1,-68.7023524396
55,56,166,2,-72.9891226178
55,56,166,3,-62.6815636662
55,56,167,1,-75.9019631594
55,56,167,2,-67.1830559120
55,56,167,3,-50.9708772310
55,56,168,1,-70.9479625491
55,56,168,2,-65.9775039998
55,56,168,3,-55.8173384159
55,59,1,1,11.2038722754
55,59,1,2,5.7260594300
55,59,1,3,-11.9913014644
55,59,2,1,8.3955924697
55,59,2,2,4.2876747487
55,59,2,3,-10.2236911227
55,59,3,1,10.0863700557
55,59,3,2,0.9056536862
55,59,3,3,-16.5996569107
55,59,4,1,14.6935987864
55,59,4,2,6.0087871586
55,59,4,3,-5.9637082486
55,59,5,1,-9.3299446647
55,59,5,2,13.6179896986
55,59,5,3,2.1334222934
55,59,6,1,-23.3261802007
55,59,6,2,0.8365596852
55,59,6,3,-17.4120269151
55,59,7,1,-16.4901451576
55,59,7,2,10.2358517318
55,59,7,3,-10.6553535371
55,59,8,1,1.0449159910
55,59,8,2,10.5079991330
55,59,8,3,-7.0684736133
55,59,9,1,0.7520440615
55,59,9,2,9.6616527000
55,59,9,3,4.6710155543
55,59,10,1,13.3069461019
55,59,10,2,12.7410832362
55,59,10,3,-33.5635218436
55,59,11,1,7.6680251599
55,59,11,2,13.1359006612
55,59,11,3,0.9242441467
55,59,12,1,3.8678245937
55,59,12,2,14.1708660414
55,59,12,3,-2.7253618927
55,59,13,1,0.9210416533
55,59,13,2,15.9188291495
55,59,13,3,-2.6695660113
55,59,14,1,-0.7441728158
55,59,14,2,8.3055689421
55,59,14,3,-6.1549792525
55,59,15,1,0.6940825952
55,59,15,2,0.9313954723
55,59,15,3,-10.8263882005
55,59,16,1,-7.6470956356
55,59,16,2,-8.3701453980
55,59,16,3,-7.5561686497
55,59,17,1,-13.0697952445
55,59,17,2,-9.1078071786
55,59,17,3,-3.6632897134
55,59,18,1,-30.1838241009
55,59,18,2,-1.2150844313
55,59,18,3,-9.3793494864
55,59,19,1,-13.2793127938
55,59,19,2,23.9427993199
55,59,19,3,-10.5520847669
55,59,20,1,-8.8462836085
55,59,20,2,-2.2705883198
55,59,20,3,-14.1176464503
55,59,21,1,-8.5639497504
55,59,21,2,-9.5023744385
55,59,21,3,-15.4868146778
55,59,22,1,1.2920884103
55,59,22,2,0.1499137535
55,59,22,3,-10.3126301874
55,59,23,1,6.3571233327
55,59,23,2,1.0779944932
55,59,23,3,-10.1223436595
55,59,24,1,10.3492507041
55,59,24,2,6.3411026126
55,59,24,3,0.8592924875
55,59,25,1,4.8482405623
55,59,25,2,10.5440666957
55,59,25,3,-11.9157309911
55,59,26,1,-1.0833290613
55,59,26,2,5.5107231560
55,59,26,3,5.3700105598
55,59,27,1,-1.7423714849
55,59,27,2,9.0450278758
55,59,27,3,8.5907217661
55,59,28,1,0.2259015855
55,59,28,2,7.4365917415
55,59,28,3,3.1259379873
55,59,29,1,-7.1103293977
55,59,29,2,10.6493122411
55,59,29,3,5.4427587625
55,59,30,1,3.7170235894
55,59,30,2,13.1662367694
55,59,30,3,5.6822209508
55,59,31,1,15.4226388667
55,59,31,2,8.6138054975
55,59,31,3,-7.9013825391
55,59,32,1,17.2483511450
55,59,32,2,13.7077058433
55,59,32,3,2.6951167167
55,59,33,1,17.5964896946
55,59,33,2,14.2066961123
55,59,33,3,7.0266177264
55,59,34,1,16.3014608934
55,59,34,2,0.9628312962
55,59,34,3,8.6419079754
55,59,35,1,0.6983198979
55,59,35,2,7.1019096687
55,59,35,3,14.0824869406
55,59,36,1,0.8666814914
55,59,36,2,0.8630048276
55,59,36,3,9.9307754786
55,59,37,1,14.8143244441
55,59,37,2,1.4044114694
55,59,37,3,-4.0955037252
55,59,38,1,10.2824018167
55,59,38,2,4.4995397936
55,59,38,3,-1.4022943176
55,59,39,1,4.0173062220
55,59,39,2,-1.4901256137
55,59,39,3,-1.3333436755
55,59,40,1,-5.8792517798
55,59,40,2,-16.2884387543
55,59,40,3,-4.6046094623
55,59,41,1,0.7631183179
55,59,41,2,-6.1552778512
55,59,41,3,-1.6852523246
55,59,42,1,8.0996058460
55,59,42,2,-6.2968907237
55,59,42,3,-3.8428424482
55,59,43,1,1.4824536865
55,59,43,2,-5.9190909972
55,59,43,3,3.4517199014
55,59,44,1,8.5279392857
55,59,44,2,-3.7636484571
55,59,44,3,3.0961135950
55,59,45,1,7.3298973572
55,59,45,2,0.5061366389
55,59,45,3,2.5355103122
55,59,46,1,10.2460086770
55,59,46,2,6.9840777519
55,59,46,3,2.2034653604
55,59,47,1,6.4121136406
55,59,47,2,8.6003467773
55,59,47,3,-5.0092297938
55,59,48,1,8.8215446908
55,59,48,2,13.8843713417
55,59,48,3,-6.8487077657
55,59,49,1,9.3246144193
55,59,49,2,0.9919866443
55,59,49,3,-4.3624436734
55,59,50,1,3.3220262970
55,59,50,2,14.8376031296
55,59,50,3,-14.8690281777
55,59,51,1,-1.5325894772
55,59,51,2,0.9167840892
55,59,51,3,-11.7465508448
55,59,52,1,2.1184755654
55,59,52,2,8.2900648048
55,59,52,3,-10.2063880777
55,59,53,1,2.6601944930
55,59,53,2,8.6195849575
55,59,53,3,-7.5588017281
55,59,54,1,7.0797424539
55,59,54,2,11.1321917685
55,59,54,3,-15.9287412858
55,59,55,1,2.5323994189
55,59,55,2,-5.9913064622
55,59,55,3,-13.3597354173
55,59,56,1,4.1985649882
55,59,56,2,-11.7395036101
55,59,56,3,-3.5813251659
55,59,57,1,12.0476807781
55,59,57,2,12.2574756570
55,59,57,3,-3.0218684005
55,59,58,1,17.1380855070
55,59,58,2,14.9667784787
55,59,58,3,1.1117276793
55,59,59,1,17.6916967776
55,59,59,2,16.9721984747
55,59,59,3,-0.6393805563
55,59,60,1,0.8932606079
55,59,60,2,18.0999777480
55,59,60,3,1.0441079137
55,59,61,1,11.7830182609
55,59,61,2,16.8622225455
55,59,61,3,7.1132419553
55,59,62,1,6.6537595033
55,59,62,2,0.9875518358
55,59,62,3,1.1886643099
55,59,63,1,7.6321606177
55,59,63,2,15.0877707229
55,59,63,3,5.5627169703
55,59,64,1,7.6575629209
55,59,64,2,15.1128856561
55,59,64,3,-13.8266359057
55,59,65,1,3.1245212043
55,59,65,2,7.8632259952
55,59,65,3,-11.3619918626
55,59,66,1,1.5833350286
55,59,66,2,15.2406772918
55,59,66,3,-11.1690923133
55,59,67,1,0.4500641376
55,59,67,2,9.5576033540
55,59,67,3,-4.1414549032
55,59,68,1,-12.7113858726
55,59,68,2,1.0033307920
55,59,68,3,4.2698733444
55,59,69,1,-4.0152916278
55,59,69,2,8.1072775929
55,59,69,3,0.9784363019
55,59,70,1,2.8505191702
55,59,70,2,8.2072610407
55,59,70,3,5.3320840358
55,59,71,1,8.9060840875
55,59,71,2,8.0378003453
55,59,71,3,10.7162542490
55,59,72,1,12.6168343336
55,59,72,2,7.4333415310
55,59,72,3,9.2307780493
55,59,73,1,6.1649504997
55,59,73,2,14.0608150342
55,59,73,3,0.6779145115
55,59,74,1,-1.8825883812
55,59,74,2,16.5576534474
55,59,74,3,1.8434657112
55,59,75,1,0.5932645424
55,59,75,2,0.6889211104
55,59,75,3,0.8428466831
55,59,76,1,4.6209336018
55,59,76,2,-12.9138899954
55,59,76,3,9.8533167254
55,59,77,1,0.6699733791
55,59,77,2,-8.0583352832
55,59,77,3,10.5046913280
55,59,78,1,-4.1730454469
55,59,78,2,0.9853860692
55,59,78,3,16.2689256720
55,59,79,1,-16.6508826943
55,59,79,2,-12.1334162918
55,59,79,3,16.8498666059
55,59,80,1,-33.9566994348
55,59,80,2,4.3667239000
55,59,80,3,17.1277642783
55,59,81,1,-2.6566392384
55,59,81,2,0.9777757302
55,59,81,3,17.1488907819
55,59,82,1,2.7994497745
55,59,82,2,-6.7803810003
55,59,82,3,16.4551281060
55,59,83,1,12.1049938123
55,59,83,2,-0.9717980883
55,59,83,3,16.4105447479
55,59,84,1,13.6998242105
55,59,84,2,2.9579549703
55,59,84,3,16.2826005306
55,59,85,1,11.6523827409
55,59,85,2,11.5405878009
55,59,85,3,14.8763176542
55,59,86,1,7.9717504169
55,59,86,2,15.3842072080
55,59,86,3,15.8656050252
55,59,87,1,5.0578321803
55,59,87,2,0.8749386328
55,59,87,3,16.3679509768
55,59,88,1,9.7876770371
55,59,88,2,1.1447473460
55,59,88,3,14.4344314605
55,59,89,1,6.9154857534
55,59,89,2,16.9418386807
55,59,89,3,13.2195870903
55,59,90,1,3.1663411875
55,59,90,2,17.6221343931
55,59,90,3,15.9964690890
55,59,91,1,-6.9511049534
55,59,91,2,12.8871990180
55,59,91,3,13.9503512282
55,59,92,1,-0.8213669060
55,59,92,2,8.1590537288
55,59,92,3,17.1652910789
55,59,93,1,0.5927069770
55,59,93,2,-3.8248706824
55,59,93,3,17.7135886509
55,59,94,1,-5.2892041456
55,59,94,2,-5.7586472447
55,59,94,3,16.8505997833
55,59,95,1,1.9477956449
55,59,95,2,7.5297196097
55,59,95,3,16.2384107911
55,59,96,1,9.3291953863
55,59,96,2,4.7524357165
55,59,96,3,16.1753833417
55,59,97,1,2.2544951594
55,59,97,2,6.5944838094
55,59,97,3,16.5867979084
55,59,98,1,2.7022934610
55,59,98,2,0.9626517214
55,59,98,3,15.0080050485
55,59,99,1,-6.2602365338
55,59,99,2,16.3360206420
55,59,99,3,15.3871648134
55,59,100,1,-6.1719614593
55,59,100,2,-4.1033432549
55,59,100,3,17.2984465753
55,59,101,1,-12.1153502260
55,59,101,2,-0.8581870728
55,59,101,3,16.2059362649
55,59,102,1,-11.1616278855
55,59,102,2,14.4191276578
55,59,102,3,17.6940349942
55,59,103,1,-14.0890912564
55,59,103,2,15.5473783782
55,59,103,3,14.8452128545
55,59,104,1,-15.9631836003
55,59,104,2,15.0855473058
55,59,104,3,13.6371789770
55,59,105,1,-2.1234595535
55,59,105,2,9.8923507148
55,59,105,3,17.7220416394
55,59,106,1,-0.8740663124
55,59,106,2,16.5072357528
55,59,106,3,17.8470714965
55,59,107,1,-2.9480388855
55,59,107,2,14.5769208125
55,59,107,3,17.7354947434
55,59,108,1,5.1391074674
55,59,108,2,15.0604362255
55,59,108,3,17.7029508324
55,59,109,1,4.4247377808
55,59,109,2,17.2019598093
55,59,109,3,13.5737514473
55,59,110,1,-5.9145177368
55,59,110,2,16.5243614355
55,59,110,3,11.8752244090
55,59,111,1,-7.4398811933
55,59,111,2,13.6588955488
55,59,111,3,14.3547896876
55,59,112,1,-7.9955994569
55,59,112,2,0.8916464981
55,59,112,3,10.3375746437
55,59,113,1,-11.7297494749
55,59,113,2,0.9855600342
55,59,113,3,12.2090428171
55,59,114,1,-44.1224717765
55,59,114,2,7.7444052536
55,59,114,3,5.5136671527
55,59,115,1,5.0407013564
55,59,115,2,0.8802581332
55,59,115,3,3.4738239597
55,59,116,1,0.4593078043
55,59,116,2,6.7902641890
55,59,116,3,6.5985645824
55,59,117,1,11.3365604368
55,59,117,2,5.9549013569
55,59,117,3,3.2333607586
55,59,118,1,-1.1913571020
55,59,118,2,10.4844749557
55,59,118,3,3.0281130237
55,59,119,1,-18.9537336396
55,59,119,2,9.7739004836
55,59,119,3,-2.2847867710
55,59,120,1,-10.6337620532
55,59,120,2,1.1623081554
55,59,120,3,1.7029433617
55,59,121,1,-14.8322114472
55,59,121,2,1.1174681839
55,59,121,3,0.7967694360
55,59,122,1,-16.0415572223
55,59,122,2,17.5751786397
55,59,122,3,-4.2779937546
55,59,123,1,-20.8519578255
55,59,123,2,0.9117610468
55,59,123,3,-9.8196104567
55,59,124,1,-27.0204788310
55,59,124,2,7.9789057957
55,59,124,3,-11.6197857034
55,59,125,1,-32.9371435688
55,59,125,2,2.3067994144
55,59,125,3,-16.1345288313
55,59,126,1,-14.7830247549
55,59,126,2,-0.8146613062
55,59,126,3,-9.0729528758
55,59,127,1,-16.0389783663
55,59,127,2,-13.6551813546
55,59,127,3,-15.0425216882
55,59,128,1,8.2790284596
55,59,128,2,-12.0949759656
55,59,128,3,-1.4249444798
55,59,129,1,-4.0478400206
55,59,129,2,-24.2998409113
55,59,129,3,0.8795838605
55,59,130,1,-2.2027682995
55,59,130,2,-38.8681117319
55,59,130,3,-1.7133360798
55,59,131,1,5.3724255705
55,59,131,2,-22.4636669540
55,59,131,3,-6.2490159820
55,59,132,1,1.6029123330
55,59,132,2,-7.9457350365
55,59,132,3,5.5272130209
55,59,133,1,1.8127401800
55,59,133,2,-2.3145140787
55,59,133,3,0.9413647797
55,59,134,1,-4.0036375468
55,59,134,2,0.8005226699
55,59,134,3,9.2236836842
55,59,135,1,-7.7552446098
55,59,135,2,1.1853462638
55,59,135,3,6.4106627046
55,59,136,1,-15.2305512937
55,59,136,2,12.7895886691
55,59,136,3,4.4212224345
55,59,137,1,-6.6842386374
55,59,137,2,10.1418804416
55,59,137,3,0.1261218880
55,59,138,1,-17.7056562815
55,59,138,2,8.0502367975
55,59,138,3,0.2397532704
55,59,139,1,-9.9345228336
55,59,139,2,0.8754855922
55,59,139,3,24.1292777216
55,59,140,1,-19.2924563739
55,59,140,2,0.9005695786
55,59,140,3,-1.7222712123
55,59,141,1,-11.7568855958
55,59,141,2,2.9412053132
55,59,141,3,-6.3820839906
55,59,142,1,-23.8911629142
55,59,142,2,11.1559578832
55,59,142,3,-15.2634705856
55,59,143,1,-14.4318631316
55,59,143,2,1.0087098260
55,59,143,3,-2.9782691942
55,59,144,1,-17.0619591594
55,59,144,2,15.9940328267
55,59,144,3,4.5457562210
55,59,145,1,10.1422026081
55,59,145,2,12.5040389141
55,59,145,3,13.2531824487
55,59,146,1,10.6917932224
55,59,146,2,6.4755060690
55,59,146,3,3.1085597296
55,59,147,1,16.0370038649
55,59,147,2,1.0112072422
55,59,147,3,-3.5900451460
55,59,148,1,17.7921788343
55,59,148,2,16.1495644363
55,59,148,3,1.9602690179
55,59,149,1,-4.2354037394
55,59,149,2,15.9102609392
55,59,149,3,6.4888451226
55,59,150,1,10.2779765693
55,59,150,2,11.8096359452
55,59,150,3,7.4060600576
55,59,151,1,11.9241464627
55,59,151,2,15.6829909601
55,59,151,3,-11.4728099414
55,59,152,1,13.6777467943
55,59,152,2,-15.6619439200
55,59,152,3,0.0628735336
55,59,153,1,10.4634412907
55,59,153,2,2.7218137661
55,59,153,3,10.6202155823
55,59,154,1,13.7464083535
55,59,154,2,11.3987672078
55,59,154,3,12.3495833599
55,59,155,1,17.3363206112
55,59,155,2,15.2015644249
55,59,155,3,9.5684524409
55,59,156,1,18.0108623705
55,59,156,2,15.9107644308
55,59,156,3,8.9148953069
55,59,157,1,16.5776881687
55,59,157,2,14.5161015964
55,59,157,3,12.4320679239
55,59,158,1,5.0735952218
55,59,158,2,0.7829613457
55,59,158,3,13.5570016731
55,59,159,1,8.5672578914
55,59,159,2,13.0944107945
55,59,159,3,9.4736447610
55,59,160,1,5.8357444911
55,59,160,2,12.9399902772
55,59,160,3,8.8104860458
55,59,161,1,-0.0753488301
55,59,161,2,7.8560530167
55,59,161,3,12.4428262442
55,59,162,1,-8.5609532844
55,59,162,2,0.1139847414
55,59,162,3,13.4231722726
55,59,163,1,-6.3671067597
55,59,163,2,-1.5644725515
55,59,163,3,-12.4450596733
55,59,164,1,-1.0010645488
55,59,164,2,1.8102204489
55,59,164,3,-12.9353170850
55,59,165,1,-7.5988141815
55,59,165,2,7.1084300553
55,59,165,3,-8.5282994628
55,59,166,1,5.9859283569
55,59,166,2,10.5087300976
55,59,166,3,9.4765837446
55,59,167,1,13.2421118135
55,59,167,2,5.0295666641
55,59,167,3,-11.1392700383
55,59,168,1,8.5223609023
55,59,168,2,3.8799249574
55,59,168,3,-6.0705982603
56,57,1,1,-9.6714920542
56,57,1,2,-14.2908091438
56,57,1,3,-22.4760403867
56,57,2,1,-11.9653512653
56,57,2,2,-16.0524894479
56,57,2,3,-25.0778361865
56,57,3,1,-10.5008210125
56,57,3,2,-18.7397872818
56,57,3,3,-26.8845629280
56,57,4,1,-6.4848648780
56,57,4,2,-14.3691420204
56,57,4,3,-22.6330472150
56,57,5,1,-25.6005510299
56,57,5,2,-7.5962280649
56,57,5,3,-17.6951184452
56,57,6,1,-32.8587741200
56,57,6,2,-19.1837799693
56,57,6,3,-16.7942714069
56,57,7,1,-29.6360284825
56,57,7,2,-10.6100721641
56,57,7,3,-22.2514673867
56,57,8,1,-17.8448985207
56,57,8,2,-9.5211814143
56,57,8,3,-22.8080010380
56,57,9,1,-19.7268708068
56,57,9,2,-10.5244004353
56,57,9,3,-15.6412195906
56,57,10,1,-6.9213835139
56,57,10,2,-6.5506655635
56,57,10,3,-38.4305934245
56,57,11,1,-11.4410282727
56,57,11,2,-7.9804112620
56,57,11,3,-18.6203264257
56,57,12,1,-15.6439219401
56,57,12,2,-7.8870092778
56,57,12,3,-21.5002235664
56,57,13,1,-18.6409053996
56,57,13,2,-6.1271377290
56,57,13,3,-20.7760705244
56,57,14,1,-20.2269682644
56,57,14,2,-11.9726352544
56,57,14,3,-23.0179347223
56,57,15,1,-18.9838954686
56,57,15,2,-18.5743725623
56,57,15,3,-25.8281832951
56,57,16,1,-23.9922233353
56,57,16,2,-20.2337607684
56,57,16,3,-23.7795304908
56,57,17,1,-26.0056576106
56,57,17,2,-23.8697454371
56,57,17,3,-21.2293743395
56,57,18,1,-33.0592832810
56,57,18,2,-19.7564040912
56,57,18,3,-24.5522790098
56,57,19,1,-23.8984034356
56,57,19,2,3.1678168995
56,57,19,3,-31.6910129404
56,57,20,1,-24.2526977617
56,57,20,2,-20.3297995877
56,57,20,3,-21.6100799870
56,57,21,1,-22.6044465623
56,57,21,2,-24.8817410446
56,57,21,3,-25.3765195627
56,57,22,1,-18.0727850952
56,57,22,2,-19.8047713821
56,57,22,3,-20.6481191093
56,57,23,1,-14.1441336007
56,57,23,2,-17.6323386332
56,57,23,3,-24.3667117938
56,57,24,1,-10.3076586874
56,57,24,2,-13.6069097021
56,57,24,3,-20.4911967350
56,57,25,1,-15.3478360148
56,57,25,2,-8.0976798907
56,57,25,3,-27.7947567227
56,57,26,1,-20.0663169571
56,57,26,2,-13.5338480343
56,57,26,3,-13.9054030968
56,57,27,1,-20.0192318464
56,57,27,2,-10.9130945241
56,57,27,3,-14.6691565719
56,57,28,1,-19.2938613607
56,57,28,2,-13.1526482926
56,57,28,3,-15.7926056588
56,57,29,1,-20.4664549173
56,57,29,2,-10.2158255994
56,57,29,3,-23.8511712564
56,57,30,1,-11.4100196436
56,57,30,2,-6.0698012226
56,57,30,3,-35.9307004017
56,57,31,1,-5.8921700385
56,57,31,2,-10.3987766315
56,57,31,3,-20.3543684550
56,57,32,1,-2.8631833133
56,57,32,2,-6.7017519231
56,57,32,3,-17.5990137238
56,57,33,1,-3.3525976079
56,57,33,2,-5.3677560196
56,57,33,3,-13.3569365031
56,57,34,1,-1.9378593397
56,57,34,2,-18.3723683979
56,57,34,3,-5.3295301592
56,57,35,1,-20.0720981119
56,57,35,2,-10.1802163665
56,57,35,3,-6.9161674719
56,57,36,1,-18.9902195804
56,57,36,2,-19.0138455366
56,57,36,3,-11.2408571527
56,57,37,1,-5.9854721843
56,57,37,2,-15.5348084808
56,57,37,3,-21.2260703001
56,57,38,1,-10.9744562987
56,57,38,2,-14.1475510063
56,57,38,3,-19.3122546094
56,57,39,1,-16.3247364755
56,57,39,2,-20.5010854477
56,57,39,3,-17.6062038057
56,57,40,1,-20.5034049489
56,57,40,2,-25.7267042625
56,57,40,3,-19.8170649538
56,57,41,1,-16.1515877471
56,57,41,2,-20.6595073522
56,57,41,3,-18.8527279997
56,57,42,1,-21.4800475327
56,57,42,2,-22.8648098667
56,57,42,3,-18.4697020205
56,57,43,1,-17.7293706017
56,57,43,2,-22.5526614174
56,57,43,3,-13.8335709891
56,57,44,1,-13.8651516295
56,57,44,2,-21.0075389350
56,57,44,3,-15.6780721505
56,57,45,1,-12.7023727657
56,57,45,2,-17.4013693532
56,57,45,3,-15.2342409996
56,57,46,1,-10.8778149521
56,57,46,2,-12.6586730268
56,57,46,3,-17.0903581472
56,57,47,1,-14.0012491968
56,57,47,2,-12.1799990114
56,57,47,3,-19.7994437716
56,57,48,1,-9.9443834329
56,57,48,2,-7.4027570640
56,57,48,3,-23.0796461488
56,57,49,1,-11.6364599164
56,57,49,2,-18.1850183941
56,57,49,3,-19.0939507843
56,57,50,1,-16.3683072955
56,57,50,2,-6.3749991008
56,57,50,3,-27.7534622954
56,57,51,1,-19.5988816198
56,57,51,2,-18.6682641760
56,57,51,3,-26.1164729132
56,57,52,1,-17.6094686923
56,57,52,2,-10.6285711479
56,57,52,3,-25.2667168999
56,57,53,1,-17.1338340478
56,57,53,2,-11.5093670607
56,57,53,3,-23.4954246756
56,57,54,1,-13.3059862673
56,57,54,2,-9.6368504651
56,57,54,3,-24.9683209961
56,57,55,1,-3.4739558790
56,57,55,2,-20.5071268514
56,57,55,3,-24.6901918010
56,57,56,1,1.6375612977
56,57,56,2,-26.6924721386
56,57,56,3,-21.7418919666
56,57,57,1,-8.7251189391
56,57,57,2,-7.6909836681
56,57,57,3,-21.8222442851
56,57,58,1,-4.4378220722
56,57,58,2,-5.8501036548
56,57,58,3,-17.4155717980
56,57,59,1,-3.9335228485
56,57,59,2,-3.1866534763
56,57,59,3,-20.6363315143
56,57,60,1,-18.8194242408
56,57,60,2,-3.3463672337
56,57,60,3,-17.8500911627
56,57,61,1,-9.3083487504
56,57,61,2,-3.2824626882
56,57,61,3,-12.4935444121
56,57,62,1,-13.8131061802
56,57,62,2,-18.2135161292
56,57,62,3,-16.9211829816
56,57,63,1,-13.1898662782
56,57,63,2,-5.7820938861
56,57,63,3,-13.7232875689
56,57,64,1,-13.1387192469
56,57,64,2,-5.9674921400
56,57,64,3,-25.5073644392
56,57,65,1,-17.2029800097
56,57,65,2,-12.2652545693
56,57,65,3,-25.2162623003
56,57,66,1,-18.2458206362
56,57,66,2,-5.9239449210
56,57,66,3,-24.9336451857
56,57,67,1,-20.0063273554
56,57,67,2,-11.0248614836
56,57,67,3,-22.2062410966
56,57,68,1,-26.6084165563
56,57,68,2,-18.1121217820
56,57,68,3,-15.2656711410
56,57,69,1,-21.8053236210
56,57,69,2,-12.4601234164
56,57,69,3,-18.2720918426
56,57,70,1,-16.8339685081
56,57,70,2,-12.0107468931
56,57,70,3,-11.7160532664
56,57,71,1,-11.7370162736
56,57,71,2,-12.5998856309
56,57,71,3,-7.9116789064
56,57,72,1,-8.3228916884
56,57,72,2,-11.8909948758
56,57,72,3,-8.0668563804
56,57,73,1,-14.1592230976
56,57,73,2,-7.1956182005
56,57,73,3,-18.9343402034
56,57,74,1,-20.3327514189
56,57,74,2,-2.7832821703
56,57,74,3,-15.4375949552
56,57,75,1,-20.2799241543
56,57,75,2,-20.1324939911
56,57,75,3,-16.8800291078
56,57,76,1,-17.8309232929
56,57,76,2,-26.8388274964
56,57,76,3,-10.3314981700
56,57,77,1,-24.6299089354
56,57,77,2,-24.2155640777
56,57,77,3,-9.8755604229
56,57,78,1,-15.6921937810
56,57,78,2,-18.2274331773
56,57,78,3,-4.8386110618
56,57,79,1,-44.7181278415
56,57,79,2,-24.4014865431
56,57,79,3,-2.7361403599
56,57,80,1,-32.8913006499
56,57,80,2,-14.7604364091
56,57,80,3,-2.4448858952
56,57,81,1,-20.7984157407
56,57,81,2,-18.2763366251
56,57,81,3,-2.4638079664
56,57,82,1,-17.1037333934
56,57,82,2,-24.1880289789
56,57,82,3,-3.5888552545
56,57,83,1,-8.6508237799
56,57,83,2,-20.8199898450
56,57,83,3,-2.1746518936
56,57,84,1,-7.4553193040
56,57,84,2,-16.9919939566
56,57,84,3,-2.6063371222
56,57,85,1,-9.2709086882
56,57,85,2,-8.6256523774
56,57,85,3,-6.1561318788
56,57,86,1,-12.2845453345
56,57,86,2,-5.1669379374
56,57,86,3,-4.0254081685
56,57,87,1,-14.7972099067
56,57,87,2,-18.9371598305
